6568	BOS 我的账户现在佣金是多少 EOS\	O B-subject I-subject I-subject I-subject B-object I-object I-object I-object O O O commission_cal
6569	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6570	BOS 你好，问一下我的交易佣金是多少 EOS\	O O O O O O O B-subject I-subject I-subject I-subject I-subject I-subject O O O commission_cal
6571	BOS 买入卖出手续费多少钱？ EOS\	O B-action I-action I-action I-action B-subject I-subject I-subject O O O O commission_cal
6572	BOS 新股怎么申够啊， EOS\	O B-subject I-subject O O B-action I-action O O newstk_subscribe_cal
6573	BOS 为什么我的帐号不能申购新股，市值显示为0 EOS\	O O O O O O O O O O B-action I-action B-subject I-subject O O O O O O O newstk_subscribe_cal
6574	BOS 买卖股票的佣金是多少？ EOS\	O B-action I-action B-subject I-subject O B-object I-object O O O O commission_cal
6575	BOS 你好，我想问下我这个账号佣金现在是按多少收取的 EOS\	O O O O O O O O O O O B-subject I-subject I-subject I-subject B-trading_time I-trading_time O O O O B-action I-action O commission_cal
6576	BOS 佣金率 EOS\	O B-subject I-subject I-subject commission_cal
6577	BOS 佣金比例 EOS\	O B-subject I-subject I-subject I-subject commission_cal
6578	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6579	BOS 3月7日调整的费率说是万5，怎么还是千几的呢 EOS\	O O O O O B-action I-action O B-subject I-subject O O O O O O O O O O O O O commission_cal
6580	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6581	BOS 你好，帮我查查我的佣金是多少。谢谢了 EOS\	O O O O B-action I-action I-action I-action O O B-subject I-subject O O O O O O O commission_cal
6582	BOS 我的手续费多 EOS\	O B-subject I-subject I-subject I-subject I-subject B-trend commission_cal
6583	BOS 签约现金宝理财怎么办啊？ EOS\	O B-action I-action B-subject I-subject I-subject O O O O O O O xjb_open
6584	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6585	BOS 你好，我想问一下，现在交易买入不是没有费用吗？<吐舌> EOS\	O O O O O O O O O O B-trading_time I-trading_time B-action I-action I-action I-action O O O O B-subject I-subject O O O O O O commission_cal
6586	BOS 手续费 EOS\	O B-subject I-subject I-subject commission_cal
6587	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6588	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6589	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6590	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6591	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6592	BOS 我这个佣金是多少 EOS\	O B-subject B-object I-object I-object I-object O O O commission_cal
6593	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6594	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action I-action I-action I-action O xjb_open
6595	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6596	BOS 我想查一下我的佣金是多少 EOS\	O B-subject B-action I-action I-action I-action O O B-subject I-subject O O O commission_cal
6597	BOS 万家现金宝(000773)7*24小时都可以办理吗 EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O O O O O O O O B-action I-action O xjb_open
6598	BOS 查询佣金 EOS\	O B-action I-action B-subject I-subject commission_cal
6599	BOS 我这个账户现在佣金多少 EOS\	O O B-subject I-subject I-subject I-subject B-object I-object I-object I-object O O commission_cal
6600	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6601	BOS 请你们帮我看看，我的佣金是万几？听说都万1.5---2了 EOS\	O O O O O O B-action I-action O B-subject I-subject I-subject I-subject O O O O O O O O O O O O O O O O commission_cal
6602	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6603	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6604	BOS 就是用什么费用吗 EOS\	O O O B-action B-subject I-subject I-subject I-subject O commission_cal
6605	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6606	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6607	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6608	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6609	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6610	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6611	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6612	BOS 我想问一下咱们的这个佣金是怎么算的？ EOS\	O O O O O O O O O O O B-subject I-subject O B-action I-action I-action O O commission_cal
6613	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6614	BOS 我的中泰佣金是多少啊 EOS\	O B-subject I-subject B-object I-object I-object I-object O O O O commission_cal
6615	BOS 请问，开通现金宝只能在开盘时开吗？ EOS\	O O O O O O B-subject I-subject I-subject O O O B-action O O O O O xjb_open
6616	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6617	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6618	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6619	BOS 佣金 EOS\	O B-subject I-subject commission_cal
6620	BOS 我的佣金是多少 EOS\	O B-subject I-subject I-subject I-subject O O O commission_cal
6621	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6622	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6623	BOS 交易手续费如何计算 EOS\	O B-subject I-subject I-subject I-subject I-subject O O B-action I-action commission_cal
6624	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6625	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6626	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6627	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6628	BOS 请问现在佣金是多少？ EOS\	O O O B-subject I-subject I-subject I-subject O O O O commission_cal
6629	BOS 现金宝怎么开 EOS\	O B-subject I-subject I-subject O O B-action xjb_open
6630	BOS 请问现在买卖股票的手续费是多少？怎么算 EOS\	O O O B-trading_time I-trading_time B-action I-action B-subject I-subject O B-object I-object I-object O O O O B-action I-action I-action commission_cal
6631	BOS 现金宝怎么办理 EOS\	O B-subject I-subject I-subject O O B-action I-action xjb_open
6632	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6633	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6634	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6635	BOS 现金宝怎么开 EOS\	O B-subject I-subject I-subject O O B-action xjb_open
6636	BOS 我想问问手续费怎么算的 EOS\	O O O O O B-subject I-subject I-subject B-action I-action I-action O commission_cal
6637	BOS 为什么打新股只能打小盘股 EOS\	O O O O B-action B-subject I-subject O O O O O O newstk_subscribe_cal
6638	BOS 打新的基本条件 EOS\	O B-action B-subject O B-object I-object I-object I-object newstk_subscribe_cal
6639	BOS 你好，，我这个股票手续费太高了我想问一下，现在的交易费是多少？ EOS\	O O O O O O O O B-subject I-subject I-subject I-subject I-subject B-trend I-trend O O O O O O O B-trading_time I-trading_time O B-subject I-subject I-subject O O O O commission_cal
6640	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6641	BOS 追加股票市值是加大投资额度吗 EOS\	O B-action I-action B-subject I-subject I-subject I-subject O O O B-object I-object I-object I-object O newstk_subscribe_cal
6642	BOS 那现在你们的佣金多少 EOS\	O O B-trading_time I-trading_time O O O B-subject I-subject O O commission_cal
6643	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6644	BOS 我什么时候可以申购新股 EOS\	O O O O O O O O B-action I-action B-subject I-subject newstk_subscribe_cal
6645	BOS 我现在还不能申购新股 EOS\	O O O O O O O B-action I-action B-subject I-subject newstk_subscribe_cal
6646	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6647	BOS 我怎么不能申购新股 EOS\	O O O O O O B-action I-action B-subject I-subject newstk_subscribe_cal
6648	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6649	BOS 请问我的账户收费是多少的？ EOS\	O O O B-subject I-subject B-object I-object I-object I-object O O O O O commission_cal
6650	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6651	BOS 为什么我申购300开头的新股申不上呢    只能申7开头的新股还行   是不是有没开通的呀   谢谢 EOS\	O O O O O B-action I-action B-stkcode I-stkcode I-stkcode I-stkcode I-stkcode O B-subject I-subject O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O newstk_subscribe_cal
6652	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6653	BOS 想咨询为什么申购不了新股 EOS\	O O O O O O O B-action I-action O O B-subject I-subject newstk_subscribe_cal
6654	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6655	BOS 我现在的交易费率是多少？ EOS\	O B-subject B-trading_time I-trading_time O B-subject I-subject I-subject O O O O O commission_cal
6656	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6657	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6658	BOS 万家现金宝(000773)怎么绑定现金宝 EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O xjb_open
6659	BOS 为什么我不能申购新股 EOS\	O O O O O O O B-action I-action B-subject I-subject newstk_subscribe_cal
6660	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6661	BOS 你好，我想申购新股有什么权限吗？ EOS\	O O O O O O B-action I-action B-subject I-subject O O O O O O O newstk_subscribe_cal
6662	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6663	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6664	BOS 申购额度 EOS\	O B-action I-action B-subject I-subject newstk_subscribe_cal
6665	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6666	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6667	BOS 为什么不能打新 EOS\	O O O O O O B-action B-subject newstk_subscribe_cal
6668	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6669	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6670	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6671	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6672	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6673	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6674	BOS 我们证券所交易手续费是多少？谢谢 EOS\	O O O B-subject I-subject I-subject B-subject I-subject I-subject I-subject I-subject O O O O O O commission_cal
6675	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
6676	BOS 万家现金宝(000773)如何购买该基金？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O O O O B-action I-action O O O O xjb_open
